"GeneID","genename","AUG_Hairpin","Rmotif","TranslationCat","Ribo_Mock_RPKM_AVG","Ribo_IC_RPKM_AVG","RNA_Mock_RPKM_AVG","RNA_IC_RPKM_AVG","RNAlog2fc","RNA_adjp","Ribolog2fc","Ribo_adjp","TE_Mock","TE_IC","log2_TEfc","Direction"
"AT5G11790","NDL2",1,"FALSE","Non DTG",7.332234899,2.795261638,22.44152227,23.77124537,-0.072925796,0.940598326,-1.317480315,0.180134145,0.326726271,0.117590038,-1.474316625,0.0960783006857057
"AT5G11850","M3Kdelta1",1,"FALSE","Non DTG",2.212037805,2.474865236,7.268281376,6.257389771,-0.126960506,0.91068703,0.200457025,0.970346925,0.304341245,0.3955108,0.378027225,-0.0254501253252547
"AT5G12140","ATCYS1",1,"TRUE","Non DTG",14.08845522,12.17505081,136.4689182,124.5255396,0.114950975,0.770024838,0.279983338,0.929666208,0.103235633,0.097771516,-0.078454896,0.0321843576868545
"AT5G12350",NA,1,"TRUE","Non DTG",1.949351842,1.563139765,3.567460616,1.616640152,-0.602245131,0.50160811,-0.145031028,0.977375972,0.54642561,0.966906434,0.823351188,0.0873442304569247
"AT5G12430","DJC31",1,"TRUE","Non DTG",2.693704939,1.987965803,2.962120963,4.635478628,0.639494486,0.233561002,-0.334215281,0.91649376,0.909383841,0.4288588,-1.084386644,-0.213728829336441
"AT5G12940",NA,1,"TRUE","Non DTG",3.669509183,8.254599267,12.40428172,23.63781111,1.041437112,0.018292726,1.301624672,0.073152502,0.295826011,0.34921166,0.239352823,1.35556023931563
"AT5G13010","CUV",1,"TRUE","Non DTG",4.558739951,4.15107988,5.6245555,4.912519246,-0.04282366,0.970047031,-0.206159648,0.936826375,0.810506706,0.845000227,0.060127607,0.00882851067167168
"AT5G13030","SELO",1,"TRUE","Non DTG",11.99399054,9.52090669,26.67986124,30.21203972,0.331302278,0.124988729,-0.308267368,0.861570253,0.449552208,0.315136177,-0.512513291,-0.102129681251464
"AT5G13160","PBS1",1,"TRUE","Non DTG",6.320939849,6.748143093,14.67586457,6.762729766,-0.340742653,0.580630056,0.333959556,0.906973926,0.430703065,0.997843079,1.212119365,-0.113794265106142
"AT5G13450","ATP5",1,"TRUE","Non DTG",17.9693494,14.98726035,69.66437896,55.03908698,-0.153777076,0.666554889,-0.169110497,0.939821128,0.257941715,0.272302125,0.078163132,0.0260053177495668
"AT5G13560",NA,1,"TRUE","Non DTG",3.547680395,3.14901007,8.871616592,10.31556892,0.264573677,0.779611909,0.050624317,0.991863328,0.399891086,0.305267707,-0.389532142,0.0133938616943036
"AT5G14120",NA,1,"FALSE","Non DTG",67.29883204,62.00002381,132.5261979,114.8030185,-0.141274952,0.51643414,0.026223307,0.987703677,0.507815308,0.540055694,0.088804309,-0.00370469643770626
"AT5G14240",NA,1,"TRUE","Non DTG",3.746405753,3.218830761,11.90996823,10.36363406,0.591532914,0.592434158,-0.758360985,0.69286726,0.314560516,0.310589002,-0.018330849,-0.44859548332096
"AT5G14320","EMB3137",1,"FALSE","Non DTG",94.32161422,48.46786959,235.3727597,280.1189523,0.162818808,0.278012998,-0.772248704,0.069729532,0.400732924,0.173026028,-1.211651972,-0.125736613464825
"AT5G14720","MAP4K4",1,"FALSE","Non DTG",8.65835079,7.947312447,18.44717234,16.6093371,-0.154766596,0.744442434,0.106934348,0.972259272,0.46935924,0.478484626,0.027780009,-0.0165498650354394
"AT5G15200",NA,1,"TRUE","Non DTG",55.16295593,34.97405261,328.7774825,328.1650723,-0.075567215,0.874111818,0.009156419,0.996883172,0.167782038,0.106574573,-0.65472499,-0.000691925083203085
"AT5G15400","MUSE3",1,"TRUE","Non DTG",4.271203255,4.630696661,6.063765637,4.06339013,-0.484746941,0.451401745,0.183268856,0.953728363,0.704381322,1.139614094,0.69411681,-0.0888390173265695
"AT5G15650","ATRGP2",1,"TRUE","Non DTG",35.70187124,44.08141058,182.4194919,269.2247446,0.538179453,0.005784495,0.35231872,0.389504549,0.195713029,0.163734618,-0.257380424,0.18961069601126
"AT5G15680",NA,1,"TRUE","Non DTG",2.401497021,2.910741156,3.306370262,3.70677455,0.110568895,0.935926433,0.389607567,0.828547374,0.726324286,0.78524904,0.112536453,0.0430784781668285
"AT5G16050","GF14",1,"TRUE","Non DTG",5.33068781,11.37236459,29.2166628,26.94986985,-0.177314786,0.836004868,0.771327434,0.587220481,0.182453686,0.421982171,1.209651753,-0.136767758895639
"AT5G16070","CCT6-1",1,"TRUE","Non DTG",3.641676467,2.30408794,5.023626526,8.931071866,0.904405602,0.233729313,-0.298640884,0.938037002,0.724909873,0.257985601,-1.490511093,-0.270092488475832
"AT5G16150","GLT1",1,"TRUE","Non DTG",21.23588971,18.95818048,46.77561773,54.68769658,0.351864443,0.027604324,-0.0011637,0.999363834,0.453994853,0.346662626,-0.389143638,-0.0004094646523191
"AT5G16270","ATRAD21.3",1,"TRUE","Non DTG",6.800609718,8.237390753,5.477674908,8.905348074,0.669704939,0.255232327,0.322173769,0.831990072,1.241513933,0.924993687,-0.424585027,0.215761364315545
"AT5G16590","LRR1",1,"FALSE","Non DTG",7.976399865,7.895565899,10.81580892,7.014573514,-0.418826307,0.740927811,0.091292466,0.982876393,0.737476034,1.125594576,0.61001921,-0.0382356863917031
"AT5G16620","ATTIC40",1,"TRUE","Non DTG",9.211675774,6.76184919,22.03563437,19.51030156,-0.051011612,0.964219283,-0.506504291,0.742144263,0.418035425,0.346578405,-0.27044344,0.0258376003688271
"AT5G16650",NA,1,"TRUE","Non DTG",4.287798322,4.983754851,24.16789437,8.867868927,-0.6232383,0.238081896,-0.266591206,0.964068412,0.177417124,0.562001411,1.663428487,0.16614985002239
"AT5G16660",NA,1,"TRUE","Non DTG",7.72821153,4.378402251,42.09240326,25.05736104,-0.436923492,0.404164084,0.653122586,0.75838555,0.1836011,0.17473517,-0.07140468,-0.28536460097919
"AT5G16680","PAIPP2",1,"FALSE","Non DTG",3.609784874,3.881396492,3.144397471,4.188376396,0.588712092,0.17008709,0.190261925,0.949613625,1.148005272,0.926706706,-0.308944551,0.112009495894697
"AT5G16730",NA,1,"TRUE","Non DTG",2.411620852,2.304177475,4.868064784,3.448092557,-0.046259343,0.987419888,0.127824833,0.982744851,0.495396212,0.668246991,0.4317986,-0.00591309279366472
"AT5G16830","ATPEP12",1,"TRUE","Non DTG",10.74840939,13.807603,36.05378615,44.21879262,0.377253812,0.596107883,0.369547346,0.878702586,0.298121516,0.312256445,0.066830849,0.139413144992983
"AT5G16970","AER",1,"TRUE","Buffered_S",2.339564515,2.493758394,6.163390835,2.193432285,-1.283456946,0.014336932,-0.239186431,0.959658209,0.379590485,1.13692062,1.582615795,0.3069854862559
"AT5G17190",NA,1,"TRUE","Non DTG",8.251994051,10.3422463,36.58415519,32.93435279,-0.300520311,0.727336641,0.514011597,0.873896222,0.225561968,0.314026098,0.477360626,-0.154470924988047
"AT5G17230","PSY",1,"FALSE","Non DTG",58.50186591,60.98222202,132.968912,129.174044,0.049914536,0.894149119,0.141591824,0.899651201,0.439966493,0.472093465,0.101678857,0.00706749019635366
"AT5G17380",NA,1,"TRUE","Non DTG",8.645446042,5.364880872,12.67861755,6.72622752,-0.783780094,0.047458255,-0.732592441,0.532224008,0.681891855,0.797606215,0.226133698,0.57419137227067
"AT5G17770","ATCBR",1,"TRUE","Buffered_S",5.925245612,8.101129189,31.30629032,19.67609298,-0.81072548,0.038899699,0.216285004,0.954670522,0.189266935,0.411724482,1.121256843,-0.175347763684702
"AT5G17890","CHS3",1,"TRUE","Non DTG",2.392051426,1.514419037,4.181861683,3.324792786,-0.138227781,0.915784563,-0.466501683,0.813033124,0.572006347,0.455492758,-0.328603039,0.0644834924738554
"AT5G17990","pat1",1,"TRUE","Non DTG",4.424125065,5.615308759,13.84856094,16.26843628,0.273932105,0.696994361,0.50697185,0.804102054,0.319464606,0.345165857,0.111633664,0.138875866046244
"AT5G18150",NA,1,"TRUE","Non DTG",4.587902178,14.05720674,28.79063345,123.1147122,2.144403041,3.41061e-09,1.347179536,0.313933968,0.159353985,0.114179747,-0.480928325,2.88889589377137
"AT5G18190","AEL4",1,"TRUE","Non DTG",3.498779524,4.829898663,6.159441648,5.686669819,-0.070045301,0.966101551,0.265448119,0.922062997,0.568035177,0.849336926,0.5803567,-0.0185933933952388
"AT5G18280","APY2",1,"TRUE","Non DTG",3.601574465,2.950489425,9.426288793,6.946987953,-0.307338591,0.669472127,-0.031983212,0.996057284,0.382077671,0.424714919,0.152628841,0.00982967531173429
"AT5G18480","IPUT1",1,"TRUE","Non DTG",4.860465256,9.266643006,13.97475011,23.99120723,0.814374612,0.043159848,0.836439862,0.323817193,0.347803375,0.386251635,0.151269105,0.681175388077584
"AT5G18580","EMB40",1,"FALSE","Non DTG",5.65137324,5.555881529,10.84874317,14.12098602,0.309307845,0.642052369,0.029194994,0.994137552,0.520924235,0.393448554,-0.404898552,0.00903024067892793
"AT5G18600","ROXY10",1,"TRUE","Buffered_S",29.41202674,18.51385317,208.0860803,280.5003083,0.411404621,0.009258813,0.263210497,0.856795714,0.141345479,0.066002969,-1.098622912,0.108286014761507
"AT5G18630",NA,1,"TRUE","Non DTG",5.318873157,6.662141977,11.33069204,20.01338159,0.528829586,0.279836367,0.148841089,0.971959027,0.469421739,0.332884373,-0.495863509,0.0787115714756592
"AT5G18660","DVR",1,"TRUE","Non DTG",11.09968096,11.74123572,25.50014225,16.98603395,-0.256001818,0.7346132,0.105895784,0.977375972,0.435279178,0.691228791,0.667222302,-0.0271095132225353
"AT5G19010","MPK16",1,"TRUE","Non DTG",6.89595048,7.294893287,11.84079568,16.20696365,0.387269369,0.298674495,0.184558984,0.948709768,0.582389112,0.450108573,-0.37171034,0.0714740412769611
"AT5G19190",NA,1,"TRUE","Non DTG",6.066040904,12.19162117,24.69834137,27.41322811,0.233891877,0.806782691,0.879624564,0.576518967,0.245605193,0.444734969,0.856604782,0.205737040329267
"AT5G19220","ADG2",1,"TRUE","Non DTG",40.57481592,39.48663152,100.8393454,105.4420773,0.132559436,0.517664308,-0.00038422,0.999983173,0.402370878,0.374486472,-0.103612287,-5.093198649992e-05
"AT5G19240",NA,1,"TRUE","Forwarded",95.46259733,138.2569372,347.897552,506.783627,0.646565218,4.19457e-05,0.606392571,0.014629119,0.274398589,0.272812557,-0.008363011,0.392072344862195
"AT5G19260","FAF3",1,"TRUE","Non DTG",2.019732848,2.507827439,6.298783923,7.924113763,0.295751933,0.838088436,0.070171215,0.992589008,0.320654411,0.316480494,-0.018902669,0.0207532724772086
"AT5G19330","ARIA",1,"TRUE","Non DTG",3.539333432,3.354564549,10.44508748,10.39991382,0.156829132,0.87696402,0.01433966,0.996968648,0.338851488,0.322556956,-0.071099175,0.00224887643097512
"AT5G19485",NA,1,"FALSE","Non DTG",1.421352152,1.30032327,3.784261229,2.379057617,-0.692183402,0.521729001,-0.020402483,0.996968648,0.375595675,0.546570735,0.541227764,0.0141222600921872
"AT5G19690","STT3A",1,"TRUE","Non DTG",6.087974722,6.094930019,8.82888617,3.79546186,-0.892169259,0.065105994,-0.093181934,0.981413902,0.689551842,1.60584673,1.219603276,0.0831340570089669
"AT5G19770","TUA3",1,"FALSE","Non DTG",5.655634284,3.251099082,10.7913198,3.624633685,-0.594879021,0.348218802,-0.084806438,0.982744851,0.524091065,0.896945558,0.775202907,0.0504495708119372
"AT5G20080",NA,1,"TRUE","Non DTG",5.490164723,5.613000079,20.99875842,18.25098251,-0.22531911,0.775666911,0.171659726,0.970346925,0.261451873,0.307545091,0.234252542,-0.0386782166851639
"AT5G20160",NA,1,"TRUE","Non DTG",7.533294296,5.183959984,36.89152552,20.01225177,-0.659208137,0.610199208,-0.046562194,0.993885949,0.204201214,0.259039315,0.343179631,0.0306941771613726
"AT5G20165",NA,1,"TRUE","Non DTG",2.873522565,6.462146271,14.58802531,13.91396527,0.29688697,0.903785697,0.145028395,0.987703677,0.196978172,0.464435992,1.23744401,0.0430570407555131
"AT5G20180",NA,1,"TRUE","Non DTG",1.949546476,3.324552691,12.85343359,14.18114285,0.397485883,0.768833314,0.185921218,0.98206646,0.151675151,0.234434751,0.628201696,0.0739010595051655
"AT5G20250","DIN10",1,"FALSE","Non DTG",108.3019837,97.47397144,331.9697311,232.2836533,-0.404471632,9.86722e-06,-0.113275696,0.833378374,0.326240538,0.419633367,0.363193336,0.0458168056270559
"AT5G20270","HHP1",1,"TRUE","Non DTG",6.274845596,3.463869653,12.41919847,4.24170886,-0.827235101,0.492217209,-0.703960928,0.720465537,0.505253669,0.816621264,0.692659241,0.582341189374134
"AT5G20280","ATSPS1F",1,"TRUE","Non DTG",10.59059589,7.393791429,13.22556609,8.51257852,-0.336349041,0.284808199,-0.532561329,0.347301053,0.800766925,0.868572479,0.117263855,0.179126492282835
"AT5G20350","TIP1",1,"FALSE","Non DTG",5.326677382,10.84050468,14.2641362,33.14480952,1.222422391,0.000374238,0.952668403,0.180023876,0.373431472,0.327064926,-0.191266465,1.16456318702541
"AT5G20500",NA,1,"FALSE","Non DTG",5.143149904,4.744423461,43.40676888,44.37300233,-0.073021859,0.945896426,0.223050927,0.966582294,0.118487278,0.106921398,-0.148181557,-0.0162875933412133
"AT5G20920","eIF-2bs",1,"TRUE","Non DTG",4.34278991,4.100994495,23.8104893,21.53887253,-0.04908957,0.981281699,-0.367306578,0.913839092,0.18238978,0.190399683,0.062006181,0.0180309219721915
"AT5G21060",NA,1,"FALSE","Non DTG",5.017965984,2.83024348,12.31556009,9.143152231,-0.271674744,0.843780853,-0.655195867,0.761143727,0.407449271,0.30954789,-0.396457826,0.178000169437083
"AT5G21090",NA,1,"TRUE","Forwarded",33.25434376,57.01255301,142.315884,211.1731346,0.620239111,1.13123e-07,0.830638922,0.012489862,0.233665722,0.269980143,0.20840719,0.515194746543278
"AT5G21326","CIPK26",1,"TRUE","Buffered_S",5.951732676,4.121007904,8.174276814,12.76941456,0.80118291,0.010471949,-0.127425538,0.9805112,0.728105105,0.32272489,-1.173841876,-0.102091163343156
"AT5G21940",NA,1,"TRUE","Non DTG",50.38833129,40.66720578,255.0868556,235.3849478,0.017844027,0.961547121,-0.04946322,0.984477763,0.197534017,0.172768931,-0.193257318,-0.00088262303318694
"AT5G21990","AtTPR7",1,"TRUE","Non DTG",7.958968938,5.761235101,17.45413176,22.27165678,0.302677211,0.477239448,-0.268070329,0.920224397,0.455993403,0.258680131,-0.817843705,-0.0811387795335724
"AT5G22250","AtCAF1b",1,"FALSE","Buffered_S",8.859063278,19.17559994,18.45603214,56.54974627,1.773753602,1.22069e-13,1.157363634,0.091016066,0.480009095,0.33909259,-0.501382482,2.05287791463131
"AT5G22510","A/N-InvE",1,"TRUE","Non DTG",8.202299504,9.730634587,23.98556831,20.18112799,-0.238338336,0.494506669,0.382983939,0.771515916,0.341968112,0.48216505,0.495665279,-0.0912797547359855
"AT5G22630","ADT5",1,"TRUE","Forwarded",5.929763709,16.95679109,23.42572241,73.78264433,1.677292308,5.2348e-22,1.518909183,0.000474901,0.253130452,0.229820864,-0.139371299,2.54765468919646
"AT5G22950","VPS24.1",1,"FALSE","Non DTG",4.268318614,2.201813938,8.864161447,8.235497766,-0.123858258,0.967018989,-0.458681106,0.920224397,0.481525369,0.26735651,-0.848847005,0.0568114427666733
"AT5G23390",NA,1,"TRUE","Non DTG",1.852851485,1.932183458,1.736290796,4.09954477,0.926004268,0.286280469,0.06770261,0.99102187,1.067132009,0.471316589,-1.178970289,0.0626929058147395
"AT5G23540",NA,1,"FALSE","Non DTG",3.787988616,3.456343371,20.51910848,25.77959147,0.617445032,0.112737781,0.011974068,0.997851096,0.184607856,0.134072853,-0.461446797,0.00739332879943018
"AT5G23630","MIA",1,"TRUE","Buffered_S",3.6656939,3.356677024,6.136909458,2.794867044,-1.094669212,0.001844335,-0.00986138,0.997324194,0.597319208,1.201014922,1.007680054,0.0107949490738326
"AT5G23740","RPS11-BETA",1,"TRUE","Non DTG",27.1996502,17.8537525,47.0939001,45.19059905,0.150490139,0.892972006,-0.310151251,0.891862226,0.577562065,0.395076695,-0.547843243,-0.0466747048740139
"AT5G23920",NA,1,"TRUE","Non DTG",3.728430775,3.245173015,15.54829755,11.07143363,-0.350074567,0.79196615,-0.131954712,0.987703677,0.239796721,0.293112267,0.289641416,0.0461939886670097
"AT5G24710","TWD40-2",1,"FALSE","Non DTG",9.147805717,6.079151673,13.0204342,9.436013288,-0.260589052,0.354357485,-0.507570087,0.477681352,0.702573016,0.644250012,-0.125027508,0.132267207794888
"AT5G24810","ABC1K11",1,"TRUE","Non DTG",8.502354006,5.995085934,20.597409,23.3383997,0.155473,0.818496515,-0.238717827,0.900701154,0.412787551,0.256876479,-0.684324667,-0.037114176717171
"AT5G25350","EBF2",1,"TRUE","Non DTG",11.55784318,4.439805802,33.00529512,16.87045641,-0.705214333,0.000515821,-0.725529656,0.208038531,0.350181483,0.263170462,-0.412105228,0.511653912427759
"AT5G25760","PEX4",1,"TRUE","Non DTG",2.315219655,2.127757308,20.42788468,11.72072007,-0.461228698,0.580630056,-0.594950476,0.884952175,0.113336241,0.181538105,0.679663146,0.27440823341996
"AT5G26210","AL4",1,"TRUE","Non DTG",3.075285392,1.775424785,7.136647036,13.65324269,0.490171699,0.514163036,-0.469361716,0.922062997,0.430914598,0.130036858,-1.728481369,-0.230067829777275
"AT5G26360","CCT3",1,"TRUE","Non DTG",6.553637711,5.990934034,10.84441219,7.156084811,-0.252618958,0.804649368,-0.022080014,0.996883172,0.604333144,0.837180412,0.47019449,0.00557783012930541
"AT5G26710",NA,1,"TRUE","Non DTG",8.722123262,6.235992432,9.765534051,8.779657345,-0.11627451,0.894017963,-0.426111251,0.731626207,0.89315374,0.710277427,-0.330525893,0.049545876915512
"AT5G26751","ASKalpha",1,"TRUE","Non DTG",7.71783431,6.762314556,11.09780389,14.27571371,0.088298708,0.943216773,0.202086976,0.957572781,0.695437979,0.473693624,-0.553967605,0.017844018884427
"AT5G26760","RIMA",1,"FALSE","Non DTG",2.189340148,2.114988359,2.493185062,2.963305183,0.444332956,0.818496515,-0.761799943,0.705479167,0.878129819,0.713726136,-0.299063634,-0.338492820553822
"AT5G26820","ATIREG3",1,"FALSE","Non DTG",8.36515669,6.758990675,24.48443355,17.78672051,-0.401990952,0.192462562,-0.184525782,0.956206514,0.341652041,0.380002074,0.153479546,0.0741776947747245
"AT5G26830",NA,1,"TRUE","Non DTG",6.809553218,7.839847012,11.61496662,6.698514373,-0.673760605,0.171096908,0.251315682,0.913758882,0.586274024,1.170385936,0.997337296,-0.169326605950308
"AT5G27150","AT-NHX1",1,"FALSE","Non DTG",3.704284653,3.955491555,11.61349728,10.90671356,0.338549651,0.55495224,0.271744454,0.927958111,0.318963751,0.362665759,0.185248064,0.0919989900628856
"AT5G27430",NA,1,"TRUE","Non DTG",3.539145425,2.648737631,10.53485781,11.85576459,0.632507458,0.60044524,-1.262569457,0.317708075,0.335946198,0.22341348,-0.588513963,-0.79858459779551
"AT5G27540","emb2473",1,"FALSE","Buffered_S",2.557892849,2.102896618,6.361560983,3.178323179,-1.108109051,0.020092477,-0.400553077,0.906973926,0.402085723,0.661637127,0.718537081,0.4438564900296
"AT5G27920","RAH1",1,"TRUE","Non DTG",2.528406841,1.23593446,15.35034641,7.608417546,-0.707497329,0.023562458,-0.516171622,0.889841989,0.164713341,0.162443038,-0.020023498,0.365190043870598
"AT5G28020","ATCYSD2",1,"TRUE","Non DTG",5.8100088,5.965005112,9.891249753,10.45337715,0.247444398,0.841630854,0.003138478,0.999363834,0.587388747,0.570629475,-0.041761359,0.000776598799346244
"AT5G28060","RPS24B",1,"TRUE","Non DTG",12.74367624,8.899549137,54.25281436,52.92160993,0.049130212,0.988083363,0.197537721,0.922062997,0.234894289,0.168164747,-0.482136337,0.00970507011072685
"AT5G28630",NA,1,"FALSE","Buffered_S",2.497843256,3.933051403,13.55633212,47.7683337,1.688431882,0.002154777,0.497998041,0.906326092,0.18425657,0.082335956,-1.162121571,0.840835769597943
"AT5G28840","GME",1,"TRUE","Non DTG",37.17343531,32.80316994,90.35091799,67.45265801,-0.4251281,0.014702822,-0.052054245,0.985124941,0.411433953,0.48631397,0.241227183,0.0221297222737845
"AT5G28919",NA,1,"TRUE","Non DTG",4.554743931,7.156928465,13.39079985,6.791273743,-0.411297053,0.59048679,0.376563118,0.918446523,0.340139796,1.053841847,1.631458659,-0.154879300701891
"AT5G30510","ARRPS1",1,"TRUE","Non DTG",58.73966165,55.68226671,189.634788,175.5452862,0.005032819,0.991366964,-0.095156269,0.949450398,0.309751509,0.317196023,0.034263376,-0.000478904278592311
"AT5G34850","ATPAP26",1,"TRUE","Non DTG",9.43642911,9.005524226,25.82849877,22.54509485,-0.086098021,0.903785697,-0.080374383,0.985124941,0.3653495,0.399444947,0.128719448,0.00692007531539604
"AT5G35200","PICALM3",1,"TRUE","Non DTG",2.802917178,2.266274024,7.833374134,5.91195565,-0.376791801,0.752374097,-0.045339964,0.993885949,0.35781735,0.383337454,0.099391617,0.0170837266928352
"AT5G35730",NA,1,"FALSE","Non DTG",3.236228954,2.285849113,3.878418542,4.254818847,-0.089457254,0.975634941,-0.133800258,0.985287668,0.83441973,0.537237705,-0.63521271,0.0119694036651715
"AT5G35970",NA,1,"TRUE","Non DTG",36.41966255,34.13066382,93.97395756,88.68591468,0.021961655,0.944529046,-0.049439467,0.973510542,0.387550588,0.384848755,-0.010093064,-0.00108577251763789
"AT5G36160","AtTAT2",1,"TRUE","Non DTG",6.547752145,7.256431541,28.52225089,43.76521418,0.589547976,0.04710809,0.208334216,0.96219347,0.229566459,0.165803634,-0.469436247,0.122823015374347
"AT5G36210",NA,1,"TRUE","Non DTG",3.290489938,5.098659285,8.241040307,9.595137025,0.332009063,0.779788616,0.570007267,0.76437457,0.399280894,0.531379518,0.412338582,0.189247578619861
"AT5G37070",NA,1,"FALSE","Non DTG",4.672796274,4.990217854,10.41942394,17.97794345,0.678221267,0.370117941,0.689453919,0.695454253,0.448469733,0.277574455,-0.692135819,0.467602310482295
"AT5G37360",NA,1,"TRUE","Non DTG",10.63185019,11.54741707,35.51766768,38.84916088,0.134445948,0.860465504,0.196904924,0.950627084,0.299339762,0.297237233,-0.010169085,0.026473069173048
"AT5G37475",NA,1,"TRUE","Non DTG",3.702767412,3.982657165,8.380991339,5.945524185,-0.474252911,0.557548986,0.349351632,0.938422258,0.441805422,0.669858038,0.600444257,-0.165681028438601
"AT5G37780","ACAM-1",1,"FALSE","Non DTG",3.880304818,4.562564013,17.99294125,11.00569454,-0.363417013,0.857511431,0.287527519,0.96219347,0.21565706,0.414563933,0.942855658,-0.104492392110281
"AT5G38430","RBCS1B",1,"FALSE","Non DTG",68.03157266,58.72970656,688.1891746,610.8527773,-0.382944595,1.35156e-06,0.025571656,0.989462947,0.098855918,0.096143799,-0.040133527,-0.00979252745039932
"AT5G38480","GRF3",1,"FALSE","Non DTG",14.52624475,13.07053733,77.95836741,58.15857816,-0.279642488,0.36970556,0.248989968,0.916302539,0.186333363,0.22473963,0.270368537,-0.0696281741385604
"AT5G38600","ZCCHC8A",1,"TRUE","Non DTG",1.543138955,1.656960251,3.793749464,1.564692427,-0.685852981,0.595097802,0.428551379,0.922062997,0.406758266,1.058968665,1.380416331,-0.293923240798811
"AT5G38830",NA,1,"TRUE","Non DTG",6.237717335,3.530568794,10.60579458,13.81430749,0.482361763,0.369133496,-0.718535722,0.598051705,0.588142386,0.255573347,-1.20242808,-0.346594157642398
"AT5G39510","ATVTI11",1,"TRUE","Non DTG",7.087449993,6.397072278,12.63659266,25.15531628,0.607470946,0.210653232,-0.100587374,0.987703677,0.560867172,0.254302995,-1.14111069,-0.0611039072394358
"AT5G39950","ATH2",1,"FALSE","Non DTG",9.037822016,5.013954347,22.95382681,24.81351098,0.050050053,0.988352156,-0.889859459,0.655288289,0.393739227,0.202065494,-0.962417472,-0.0445375130855013
"AT5G40200","DEG9",1,"TRUE","Non DTG",2.539079485,1.747739947,8.81784367,10.03528382,0.142784471,0.868464936,-0.316419418,0.947031174,0.287947891,0.174159494,-0.725398636,-0.0451797792132579
"AT5G40370","AtGRXC2",1,"TRUE","Non DTG",9.902562893,17.77752799,57.43670734,50.73691254,0.302273948,0.822774047,0.933156589,0.209778499,0.172408262,0.350386476,1.02311818,0.282068926259243
"AT5G40390","RS5",1,"TRUE","Buffered_S",7.233013662,6.99873584,14.43192498,20.50155396,0.619928979,0.004418444,-0.026307548,0.993235243,0.50118149,0.341375871,-0.553972043,-0.0163088113716335
"AT5G40450","RBB1",1,"TRUE","Non DTG",18.77366967,20.11884672,19.08775254,14.55441251,-0.22445784,0.390499862,0.154055791,0.75327594,0.98354532,1.382319397,0.491027566,-0.0345790300873514
"AT5G40670",NA,1,"TRUE","Non DTG",2.60953803,2.784479947,10.85920836,17.61098337,0.682242058,0.148735232,0.23642704,0.970346925,0.24030647,0.158110418,-0.60394306,0.161300470336448
"AT5G40770","ATPHB3",1,"TRUE","Non DTG",3.203012738,2.628393395,19.35407548,19.61270251,0.235880552,0.769468087,0.057461529,0.993235243,0.165495518,0.13401485,-0.304399264,0.013554057179284
"AT5G40810",NA,1,"TRUE","Non DTG",12.2872774,17.13628263,34.65050504,34.78214858,-0.085599659,0.931860502,0.386701991,0.782503796,0.354606012,0.492674643,0.474418225,-0.0331015585642211
"AT5G40890","ATCLC-A",1,"TRUE","Buffered_S",11.09735325,12.60663469,20.86444864,13.98181078,-0.590852271,0.03420602,0.244882779,0.870160035,0.531878577,0.901645351,0.761463154,-0.144689546100941
"AT5G41050",NA,1,"TRUE","Non DTG",5.046752208,3.639560644,17.20487233,4.813815003,-0.956524093,0.231547074,-0.425147683,0.926487051,0.293332732,0.756065749,1.365973632,0.406664001872627
"AT5G41080","AtGDPD2",1,"TRUE","Non DTG",26.08374914,21.46212405,113.8385763,74.80495448,-0.483441906,0.022159021,-0.196168089,0.922062997,0.229129264,0.286907788,0.324425406,0.0948358748425376
"AT5G41210","ATGSTT1",1,"TRUE","Non DTG",1.846132232,4.39816014,6.821585002,11.88263689,0.700598981,0.206114613,0.149866472,0.982876393,0.27063098,0.370133345,0.451718117,0.104996297569265
"AT5G41685",NA,1,"TRUE","Non DTG",3.654085914,2.706614289,27.96342808,27.68203491,0.061801874,0.975573111,0.079090437,0.991863328,0.130673747,0.09777512,-0.418430012,0.00488793722207894
"AT5G41950","HLB1",1,"TRUE","Non DTG",3.195560389,2.075221191,7.692220541,6.74143888,0.040838213,0.984953863,-0.443203348,0.902085818,0.415427557,0.307830602,-0.432460259,-0.0180996327279371
"AT5G42090","7TM4",1,"TRUE","Non DTG",11.37644593,6.896809442,20.45926903,23.26726891,0.054826978,0.960313888,-0.657040056,0.527262319,0.556053391,0.296416802,-0.907596187,-0.0360235206954308
"AT5G42190","ASK2",1,"TRUE","Non DTG",11.43924489,4.116533252,39.48441192,24.7578344,-0.617283679,0.492141177,-0.409330058,0.890513824,0.289715468,0.166271944,-0.801091959,0.252672764127523
"AT5G42240","scpl42",1,"TRUE","Non DTG",3.727351125,2.181056928,7.232184981,11.42793447,0.732539911,0.118866699,-0.613986364,0.784808883,0.51538382,0.190853118,-1.433184489,-0.449769516439774
"AT5G42300","UBL5",1,"TRUE","Non DTG",13.18879475,25.25656742,120.3002469,74.42651665,-0.375705705,0.210653232,0.793562097,0.610185705,0.109632317,0.339349046,1.630096829,-0.298145807114663
"AT5G42570",NA,1,"TRUE","Non DTG",6.798909732,5.038959668,30.95191347,31.72225244,0.149535876,0.837762242,0.105018941,0.987703677,0.219660401,0.158846213,-0.467644119,0.0157040993390273
